|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|   spread_model|dspread_model|   fluxiso|          xiso|          yiso|         sky|       ra|         dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|          float|        float|     float|         float|         float|       float|    float|       float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|              char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|               |             |          |              |              |        nMgy|      deg|         deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                  |               |                |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|           null|         null|      null|          null|          null|        null|     null|        null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|              null|           null|            null|
         1.42    52.40113 1048.4109 1774.2814  175.96916   0.22460265   0.21576928  22.991716        1.0  1.0653137  0.7802357  140.70331  23.452568  2.490793     0.018388093  0.0053712297  175.82217    0.048665877    0.006183428    14.805536  140.0993  0.019028211 1406p000    1 1406p000w1o0041300e000   10       1           32          0     0       0 55323.203 55326.312 55324.758  16.886408   0.14267534                 5      circular halo                                  
         1.43    53.16057 1027.4943 1789.5759  137.41595    0.2838163   0.27188462  22.437588        1.0  0.5760146 0.71012783  114.36193  22.894129   2.49346      0.01973337   0.006732157  137.40948     0.03523419   -0.027290832    13.388568 140.08762 0.0030509755 1406p000    1 1406p000w1o0034429e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.154907   0.17888269                 5      circular halo                                  
         1.44   53.358288  1032.226  1780.069  161.72221   0.24036708   0.23144025  22.422693        1.0 0.37196288 0.77168745  134.06735   22.86996 2.4852114     0.008557141   0.005268713  161.72168    0.015847255  -0.0013624694    14.575485 140.09488 0.0066653104 1406p000    1 1406p000w1o0041235e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.978075   0.15151265                 5      circular halo                                  
         1.45   54.884438 1056.0796 1775.7422   177.5838   0.22191267    0.2110906  22.594372 0.99999994  0.7766927 0.54872346  153.03535  23.045803 2.4869287     0.007107854  0.0047908025  177.48042    0.074447624     -0.0657759    18.271482 140.09819  0.024885947 1406p000    1 1406p000w1o0041336e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.876492   0.13889332                 5      circular halo                                  
         1.46   56.087524 1035.0658 1776.3325  105.24081   0.37083355      0.35503  22.450232  1.0000001  0.4803905 0.89031607    81.0806  22.899273 2.4883466     0.007958531   0.008017823  105.24633     0.01624633    0.010436385    13.293859 140.09773  0.008834519 1406p000    1 1406p000w1o0041250e000   11       1           32          0     0       0 55323.203 55326.312 55324.758   17.44454   0.23522443                 5      circular halo                                  
         1.47   56.577442 1028.0939 1783.9972  209.70212   0.18537192   0.17815219  22.473606        1.0  0.6299863  0.5504622  184.18863  22.923239 2.4836075     0.007119894   0.004086249  209.54773     0.00519451     0.12573324    13.639845 140.09189 0.0035090346 1406p000    1 1406p000w1o0015833e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.695993   0.11680601                 5      circular halo                                  
         1.48    57.72367 1061.9072  1779.008  214.48405   0.18242255   0.17503348  22.532606 0.99999994  1.5286833  0.6734212  198.92383   22.99081 2.4836059     0.011215746  0.0040921974  214.31622    0.029625522     -0.0337559    21.710518 140.09569   0.02933737 1406p000    1 1406p000w1o0041366e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.671513   0.11448436                 5      circular halo                                  
         1.49   58.091045 1058.8325 1776.1045  134.08649   0.29311815   0.27902535  22.486807        1.0  0.8724006 0.39563203  111.15745  22.938591 2.4849164     0.010730207  0.0064850515  133.79373    -0.10064418   -0.050501086     19.04655 140.09792  0.026988728 1406p000    1 1406p000w1o0045553e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.181538   0.18381841                 5      circular halo                                  
         1.50   58.265335 1028.4337 1782.1293   271.9623   0.14427188   0.13751736   22.77655        1.0  0.8582468 0.69121623  243.56581  23.232635  2.488046     0.008755803  0.0032093695  272.10144    0.055538718   -0.032354955    13.668674  140.0933  0.003768639 1406p000    1 1406p000w1o0041213e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.413729   0.09114272                 5      circular halo                                  
         1.51   60.435665 1065.2444 1781.8038  169.70737    0.2325536    0.2233849    22.7654        1.0 0.72358495   0.580739   159.1493  23.230627 2.4873004     0.013405144   0.005291599  169.09264    -0.21282983    -0.09865023    22.506315 140.09357  0.031886484 1406p000    1 1406p000w1o0045565e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.925749   0.14652927                 5      circular halo                                  
         1.52   61.556396 1061.1016 1776.2921   267.0122   0.14697802   0.14099634  22.608576        1.0 0.92502385  0.5960939  242.94336  23.063673 2.4877722    0.0056406856   0.003156621   266.6491    0.069850326       0.040128    19.563263 140.09776   0.02872197 1406p000    1 1406p000w1o0016383e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.433672   0.09215261                 5      circular halo                                  
         1.53   67.070435 1063.1091 1775.3998   193.8074   0.20236248   0.19625954  22.931751        1.0  0.6193075 0.47085434  170.40968  23.393024 2.4896827    0.0049566627  0.0043715327  193.40013    -0.19327429   -0.088767946    19.455338 140.09845  0.030255487 1406p000    1 1406p000w1o0045559e000   10       1           32          0     0       0 55323.203 55326.312 55324.758  16.781574   0.12907146                 5      circular halo                                  
         1.54    69.72528 1065.6254 1776.6189  163.72511   0.24208798   0.23515445  22.843773        1.0  1.6605852  0.5025043  143.37389   23.30084 2.4923236    0.0076930523  0.0051531247  162.87405     0.47245604     0.19175549    21.624638 140.09752  0.032177486 1406p000    1 1406p000w1o0046526e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.964712   0.15248212                 5      circular halo                                  
         1.55    73.40351 1065.4211 1774.4338  227.82707    0.1743512   0.17000696   23.11975 0.99999994  0.9292773  0.5633103    205.897  23.577076 2.4932969     0.006192267  0.0037351495  228.11441    0.005776105    -0.14639561    19.450014 140.09918    0.0320215 1406p000    1 1406p000w1o0016456e000   10       1           32          0     0       0 55323.203 55326.312 55324.758  16.605988   0.11056041                 5      circular halo                                  
          2.1    0.229825 1046.3937 1793.2544   831.0745   0.17734109   0.16698542   79.79526  0.9999999 0.40295506  0.9566485   830.6681   81.73657 2.7395127     0.000872314   0.003694302  831.05994    0.002022294    0.003564077     7.976328 140.08481  0.017487347 1406p000    2 1406p000w2o0015215e000   11       1            0          0     0       0 55323.203 55326.312 55324.758    15.2009   0.10456857                                                                       
          2.2    9.601779 1049.9622 1793.4377  288.56433    0.5012704    0.4785387   78.50861        1.0  0.6115707  0.7447609  281.50833  80.435265 2.7392633     -0.01028198   0.010750607  288.57095    -0.15575796   -0.029418781     8.494084 140.08467   0.02021307 1406p000    2 1406p000w2o0044511e000   11       1            0          0     0       0 55323.203 55326.312 55324.758  16.349394    0.3030223                                                                       
          2.3   16.148624 1051.2662 1789.8425  206.28561    0.7031492   0.67020965   78.60863        1.0  0.3740301 0.80780125  186.08598   80.52128 2.7372549     0.011017203   0.015331214  206.30159    0.012812413    -0.01300897     8.679243 140.08742   0.02120925 1406p000    2 1406p000w2o0015296e000   11       1            0          0     0       0 55323.203 55326.312 55324.758  16.713827   0.43571377                                                                       
          2.4   19.698975 1048.0884   1800.22   250.7352   0.57564163   0.54964554   78.36465        1.0  0.3494956  0.8928762  234.70946   80.27916 2.7368143    -0.007691562   0.012291473  250.75113     0.12209243     0.09754274    7.9133954  140.0795   0.01878177 1406p000    2 1406p000w2o0015247e000   11       1            0          0     0       0 55323.203 55326.312 55324.758  16.501963    0.3510808                                                                       
          2.5   20.898417 1051.5201 1798.9246  222.75049   0.64966357     0.617997    78.3715        1.0 0.58008456 0.83079845  208.30496  80.293175  2.737734    -0.008143187   0.013841509    222.752     0.01067197    0.042121224     8.685462 140.08049  0.021403138 1406p000    2 1406p000w2o0015297e000   11       1            0          0     0       0 55323.203 55326.312 55324.758  16.630453   0.39904803                                                                       
