|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|   fracflux|   fluxlbs|  dfluxlbs|     fwhm|   spread_model|dspread_model|   fluxiso|          xiso|          yiso|         sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|flags_unwise_descr|flags_info_bits|             flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|      float|     float|     float|    float|          float|        float|     float|         float|         float|       float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|              char|           char|                         char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |           |      nMgy|      nMgy|      pix|               |             |          |              |              |        nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                  |               |                             |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|       null|      null|      null|     null|           null|         null|      null|          null|          null|        null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|              null|           null|                         null|
         3.13   37.428326 1659.1893  1782.271  56.681713   0.37695262    0.3788337    12.5094 0.99999994 0.49472454  0.34126705   49.11288  12.763914  2.505063     0.013689756   0.008611493   56.68702    0.007853457    0.011657317    5.4858975 290.66663  71.65563 2925p711    1 2925p711w1o0045644e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  18.116392   0.24362524                 5      circular halo                                               
         3.14   38.128773 1653.0366 1782.0508    70.7992    0.3011283    0.3015149  12.457639 0.99999994  0.3174152  0.40015286  65.955444  12.709132 2.5004475   0.00017911196  0.0065173237    70.7975    0.025513273  -0.0026360606     5.194449 290.66763  71.65094 2925p711    1 2925p711w1o0039957e001   33       1           32          0     1       0 55221.992   55229.8   55225.9   17.87493   0.19305234                 5      circular halo                                               
         3.15   38.206768 1644.3608 1802.8184  62.288975   0.34226206   0.34067988  12.393267        1.0  0.6557287   0.6351728   65.66141   12.64606 2.5065958    -0.006031096  0.0072757592   62.28213    -0.13642603    0.041104764    4.9509797 290.61792  71.64382 2925p711    1 2925p711w1o0039868e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  18.013971   0.21894273                 5      circular halo                                               
         3.16   39.831745 1641.9175 1793.1519  112.55175   0.19020304   0.19004224  12.464414        1.0  0.9015429   0.6631392  107.20944  12.714952  2.501724     0.011046648  0.0042516156  112.54953  -0.0012564366    0.009094711     4.891499 290.64154  71.64219 2925p711    1 2925p711w1o0039841e001   33       1           32          0     1       0 55221.992   55229.8   55225.9   17.37162   0.12073382                 5      circular halo                                               
         3.17    40.34841 1646.2484 1784.7699  124.96787   0.17163587   0.17218392  12.610818        1.0  0.6935789   0.5983109  122.16822  12.867895  2.505437    0.0049257874  0.0037286272  124.96464    0.012617975   -0.009275712    4.8777733 290.66153  71.64569 2925p711    1 2925p711w1o0031239e001   32       1           32          0     1       0 55221.992   55229.8   55225.9  17.258003  0.109938525                 5      circular halo                                               
         3.18   40.678352 1658.7139 1810.1313  60.667683   0.35384244   0.35218436  12.635538  1.0000001  1.0293106   0.3423482   68.56159  12.898673  2.504627     0.014685333   0.008212754   60.65926   -0.012967553  -0.0070946175     4.342954  290.5991  71.65461 2925p711    1 2925p711w1o0040036e001   30       1           32          0     1       0 55221.992   55229.8   55225.9  18.042606   0.22948888                 5      circular halo                                               
         3.19    41.31407  1649.589  1809.042  563.47363   0.03901765  0.038816966  13.094987        1.0  0.9087451   0.9503662  565.08417  13.357692 2.5057595   -0.0011133552  0.0008679421   563.4589   -0.009664785   0.0034164395     4.681407 290.60242  71.64767 2925p711    1 2925p711w1o0019695e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  15.622816  0.025236752                 5      circular halo                                               
         3.20    42.11697 1653.7593 1810.6724  171.02052   0.12706296   0.12758394  12.867957        1.0 0.75814843  0.67061484  173.34845  13.129452 2.5068927    0.0011326075  0.0027541807   171.0017  -0.0099047385   -0.010318969    4.4785566 290.59814  71.65081 2925p711    1 2925p711w1o0019773e001   30       1           32          0     1       0 55221.992   55229.8   55225.9   16.91738   0.08184781                 5      circular halo                                               
         3.21     42.1174 1643.2207 1787.4222  124.17756    0.1738745    0.1728866  12.534224        1.0 0.49040532  0.54601836 120.646515  12.789472  2.507713    0.0076873302  0.0037283557  124.17459    0.018744195   -0.009784317    4.7973065 290.65533  71.64332 2925p711    1 2925p711w1o0039855e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  17.264893   0.10996641                 5      circular halo                                               
         3.22     44.3035 1650.4791 1780.4896   78.71799   0.27273795     0.272327  12.501876 0.99999994   0.363078  0.44499746   70.66564  12.756986 2.5115738     0.008736193   0.005818018      78.72  -0.0011802395    0.025170246    5.0596623  290.6716 71.649025 2925p711    1 2925p711w1o0039938e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  17.759815   0.17390719                 5      circular halo                                               
         3.23   45.177567 1640.0669  1798.642   93.32973   0.22960368    0.2289337  12.487969        1.0  1.1737585   0.7418576   94.16851  12.739612 2.5048778     0.022585034  0.0057369233   93.33742    0.014791755   -0.023933928    5.0331893 290.62836  71.64065 2925p711    1 2925p711w1o0031212e001   33       1           32          0     1       0 55221.992   55229.8   55225.9   17.57495   0.14615318                 5      circular halo                                               
         3.24   46.138474 1660.1459 1779.2415  131.96451    0.1627075   0.16259758   12.51784        1.0  0.7893561   0.5177647  121.45115  12.770773  2.503876      0.00926137  0.0035755017  131.96695    0.009610254    -0.00877559     5.650264 290.67392  71.65643 2925p711    1 2925p711w1o0040044e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  17.198856   0.10330092                 5      circular halo                                               
         3.25   47.390514 1664.2878 1780.3304   80.91985   0.26856497    0.2700361  12.726148 0.99999994  0.9504414  0.35797992   71.99207  12.979393 2.5078197     0.013481498  0.0060638404   80.90824    0.056903016    0.080841504     5.088505 290.67096  71.65957 2925p711    1 2925p711w1o0040075e001   32       1           32          0     1       0 55221.992   55229.8   55225.9  17.729862   0.17218122                 5      circular halo                                               
         3.26   49.821594 1642.9277 1807.8816   85.60534   0.24826048   0.24879391  12.434214 0.99999994  0.8110335   0.8087562   87.48877  12.685407  2.501217    -0.009743214  0.0055559585   85.65255      0.1262497   -0.114801235    4.9166174 290.60574  71.64261 2925p711    1 2925p711w1o0031225e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  17.668747   0.15882696                 5      circular halo                                               
         3.27   50.552525 1667.8452 1809.7823  267.70523  0.080640964   0.08013406  12.646416 0.99999994   0.484252   0.8515345  274.54398  12.904047 2.5035815    0.0025895238   0.001742753  267.69876  -0.0051150797  -0.0039916453     4.113799 290.59924  71.66158 2925p711    1 2925p711w1o0020038e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  16.430859    0.0513285                 5      circular halo                                               
         3.28    52.33264 1663.9174 1812.9517   134.6633   0.16001579   0.15805583  12.524408  0.9999998   1.659467  0.44034156   141.7295   12.77731 2.5007155   -0.0023858547  0.0034426383  134.70837   -0.025328904    0.059039116    4.0628843 290.59186  71.65851 2925p711    1 2925p711w1o0040076e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  17.176876   0.10127197                 5      circular halo                                               
         3.29   53.411537  1663.584 1777.5837  368.12857   0.05992018  0.059669524  12.950545 0.99999994 0.74655646   0.7503906  359.68924  13.207271 2.5107868      0.00290066  0.0012763457  368.12396   -0.011352397   -0.011423798     5.070057 290.67767 71.659096 2925p711    1 2925p711w1o0019960e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  16.085001  0.038211282                 5      circular halo                                               
         3.30   55.062214 1675.1614 1802.0039  202.08011   0.10589645   0.10689956   12.61664 0.99999994 0.59797114  0.80918217  205.11041  12.869316  2.501575   -0.0014750957  0.0023165457  202.07031     0.01817466  -0.0035092218     4.285811 290.61755  71.66736 2925p711    1 2925p711w1o0031384e001   33       1           32          0     1       0 55221.992   55229.8   55225.9   16.73619   0.06787497                 5      circular halo                                               
         3.31   57.582405 1639.7811 1782.5555   67.95041   0.31663117   0.31767365  12.474589        1.0  0.9425802  0.23845936   66.69276  12.726167 2.5078335     0.014832318  0.0070964084     67.948    0.065245904     -0.1341106    4.5906367  290.6674  71.64081 2925p711    1 2925p711w1o0039815e001   33       1           32          0     1       0 55221.992   55229.8   55225.9   17.91952   0.20160915                 5      circular halo                                               
         3.32    65.40451 1674.4338 1780.2736  175.72203   0.12354025   0.12213964 12.7401285        1.0 0.48567134  0.58275044  174.02895  13.001088  2.508943    0.0013118982  0.0026280605  175.77872    0.041358873   -0.013411778    3.7805998 290.67035  71.66731 2925p711    1 2925p711w1o0031377e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  16.887934   0.07885597                 5      circular halo                                               
         3.33    67.29319 1638.0564 1779.1296   3721.819 0.0067910454  0.006776567  16.654257  0.9999999   5.908935  0.97885066  3730.4705  16.949034 2.5012531  -0.00089490414 0.00018785067   3721.828    0.000736113   0.0026909697     4.506483  290.6758  71.63957 2925p711    1 2925p711w1o0019481e001   31       1           32          0     1       0 55221.992   55229.8   55225.9  13.573112  0.004858456                 5      circular halo                                               
         3.34    68.79421 1672.9408 1776.9562  211.23956   0.10266603   0.10258097  12.658768  0.9999999 0.85750085   0.5790509  216.33649  12.911917 2.5005174    0.0046144724  0.0022288826  211.25912   -0.020122277   -0.008647801    3.9223151 290.67853  71.66625 2925p711    1 2925p711w1o0031373e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  16.688063   0.06514201                 5      circular halo                                               
