|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|          sky|       ra|       dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                      flags_unwise_descr|flags_info_bits|                                        flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|        float|    float|     float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                    char|           char|                                                    char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|              |             |          |              |              |         nMgy|      deg|       deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                                        |               |                                                        |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|          null|         null|      null|          null|          null|         null|     null|      null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|                                    null|           null|                                                    null|
         2.16    53.76587  759.9077 1902.6659  323.53415   0.44145983   0.42484194   78.35126        1.0 0.46696347 0.42330074  305.97357  80.275826 2.7581418   0.0045384765   0.009451376  323.83057    0.012716381    -0.06689304     -9.594671 173.22052 -7.7730393 1738m076    2 1738m076w2o0010220e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  16.225199    0.2682651                 5                            circular halo                                                                          
         2.17    54.07602 757.66656 1898.2252  406.14148   0.35604137   0.33838794   77.66724 0.99999994  0.6615078 0.41689306   402.5437   79.56306 2.7586362    0.011373341  0.0076506706  404.91275    -0.24000907    -0.09332776     -9.714648 173.22394 -7.7747564 1738m076    2 1738m076w2o0010195e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  15.978307   0.21021546                 5                            circular halo                                                                          
         2.18    56.39456 755.10645 1925.0636  275.21265    0.5143929    0.4948955   76.63172        1.0  0.7184777  0.3646685  308.71185   78.50554 2.7553308   -0.004469931   0.010811218  274.87607     -0.5727304    -0.40667292    -10.992771 173.20325 -7.7766786 1738m076    2 1738m076w2o0040313e000   12       1           32          0     0       0 55358.527 55361.504 55360.016   16.40083    0.3105163                 5                            circular halo                                                                          
         2.19   57.405724  726.9871  1894.723  1178.1494  0.120935984    0.1159278   77.30659        1.0   1.155617  0.5491818  1179.7186    79.2435  2.757232    0.004381001  0.0025356263  1178.1001    0.003470738  -0.0047479216     -15.82402 173.22661 -7.7981944 1738m076    2 1738m076w2o0009783e000   12       1           33          0     0       0 55358.527 55361.504 55360.016  14.821999   0.07134528               0,5 bright star core and wings,circular halo                                                                          
         2.20   57.573914  754.4304 1893.0371   8932.987  0.017068364  0.016101968   85.81996  0.9999999  1.2636987  0.9623797   8921.796  87.831764 2.7574518    -0.00085181  0.0003842686   8932.107    0.010041614   0.0011535827     -9.404642 173.22794 -7.7772346 1738m076    2 1738m076w2o0010141e000   11       1           32          0     0       0 55358.527 55361.504 55360.016  12.622508  0.010431123                 5                            circular halo                                                                          
         2.21    59.81475 760.55054 1898.8761  416.96292   0.34178057   0.32590517  76.611725        1.0  0.9284717 0.47871593  416.70428   78.49953 2.7581682 -0.00033545494   0.006973831    417.264    -0.15171635   0.0049384306      -9.63874 173.22345  -7.772553 1738m076    2 1738m076w2o0010219e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  15.949757   0.20178196                 5                            circular halo                                                                          
         2.22   65.806175  723.8432  1893.592  302.23532    0.4715684    0.4510615   76.71261        1.0  0.6502274  0.2085457  290.15924    78.6517 2.7592251  0.00052952766   0.009568166  302.17825     0.02714419    0.006508662    -16.727531 173.22748  -7.800597 1738m076    2 1738m076w2o0040157e000   12       1           33          0     0       0 55358.527 55361.504 55360.016  16.299137   0.28173658               0,5 bright star core and wings,circular halo                                                                          
         2.23    65.87115   726.367 1891.1401  365.96606   0.39080417    0.3807304   78.45779        1.0  0.3324762 0.28175575  355.24127   80.42705 2.7579143   0.0019801855   0.008196212  365.86475     0.02614931   0.0086836945     -15.37487 173.22937  -7.798672 1738m076    2 1738m076w2o0040168e000   11       1           32          0     0       0 55358.527 55361.504 55360.016  16.091398   0.23643377                 5                            circular halo                                                                          
          3.1   1.9524405  742.3263 1909.7318   184.4542   0.22861402   0.21027103  22.938633  0.9999999  1.7452383 0.29373604  168.23006  23.453218 2.6375217  -0.0012259483   0.004531795  185.67001    -0.23260751    -0.41527912    0.21896301 173.21506 -7.7864594 1738m076    1 1738m076w1o0009185e001   12       1           33          0     1       1  55547.66 55557.977 55552.816   16.83528   0.13572417               0,5 bright star core and wings,circular halo                                                                          
          3.2   18.008541 739.33075 1915.7395  346.95508   0.12032509   0.11188124  23.068434  1.0000001   1.182203 0.38066941  335.11203  23.587118 2.6374197    0.009040475  0.0025017965   347.0037    0.011897116   -0.009581538    0.39633366 173.21042   -7.78874 1738m076    1 1738m076w1o0009134e001   13       1           33         66     1       1  55547.66 55557.977 55552.816  16.149317   0.07229531               0,5 bright star core and wings,circular halo             1,6 in large galaxy in HyperLeda,deblending discouraged here 
