|source_label|target_dist|        x|        y|      flux|          dx|          dy|    dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|          sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                                                                              flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|    float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|        float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                                                                            char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|     nMgy|          |          |          |      nMgy|      nMgy|      pix|              |             |          |              |              |         nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                                                                                                |               |                |
|        null|       null|     null|     null|      null|        null|        null|     null|      null|      null|      null|      null|      null|     null|          null|         null|      null|          null|          null|         null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|                                                                                            null|           null|            null|
         2.19   42.906094 1882.6761  613.3235  171.82307    0.6124511   0.58239996 56.646168  0.9999999   0.555367  0.3150058  179.68835  58.017887 2.7362797    0.022523224   0.014546201  171.80252    -0.01768137   -0.022375336    -0.6867536  245.5833 30.944662 2452p302    2 2452p302w2o0055789e000   19       1            0          0     0       1  55239.54 55243.707  55241.62  16.912296    0.3718279                                                                                                                                                     
         2.20   44.953255 1872.6748 605.19763   306.0549   0.34977126   0.33469373  57.98001        1.0  0.4643403  0.5824769  317.64478   59.37535 2.7344942   -0.006758511  0.0073534325   306.0869    -0.04692103     0.06343188   -0.12883663  245.5905 30.937002 2452p302    2 2452p302w2o0041209e000   18       1            0          0     0       1  55239.54 55243.707  55241.62  16.285501   0.20820029                                                                                                                                                     
         2.21    48.94957 1869.0737 603.36865  173.89409   0.62129414   0.59340364  58.58987        1.0 0.54038095 0.40097445  191.37752  60.012463 2.7350492    0.010631859   0.013322432   173.8775   -0.008119248    0.010573814  -0.055830598 245.59212 30.934248 2452p302    2 2452p302w2o0051476e000   17       1           32          0     0       1  55239.54 55243.707  55241.62  16.899288   0.38068476                 5                                                                                    circular halo                                  
         2.22    51.16484 1880.6271 635.84485  154.85585     0.687036    0.6626456 57.951057        1.0  0.5325186  0.3195073  170.14555  59.379944 2.7342865   0.0032098293    0.01447345   154.8166     -0.2746818   -0.042564515      -4.37933 245.56323 30.943151 2452p302    2 2452p302w2o0059320e000   18       1           32          0     0       1  55239.54 55243.707  55241.62   17.02518    0.4270506                 5                                                                                    circular halo                                  
         2.23    51.61423 1866.1237  639.6888  193.28778   0.56877327     0.542863  59.61316  0.9999999  0.5058906 0.20007673  179.34927   61.08341 2.7345564   0.0015572906   0.011832294  193.28603    0.022617226     0.07302553     -9.729868 245.55977 30.932083 2452p302    2 2452p302w2o0057664e000   17       1           32          0     0       1  55239.54 55243.707  55241.62  16.784489   0.34612685                 5                                                                                    circular halo                                  
         2.24   55.878105 1862.2983  640.2881  261.20062   0.42222932   0.40656126 60.481705  0.9999999  0.4288569 0.24029517  253.05957  61.964027 2.7355819     0.01270169   0.009340693  261.16788    0.008265354  0.00028678615    -11.172685 245.55923 30.929163 2452p302    2 2452p302w2o0051423e000   16       1           32          0     0       1  55239.54 55243.707  55241.62  16.457565    0.2560486                 5                                                                                    circular halo                                  
         2.25   58.719307 1856.7418  603.8175  180.73058   0.60785556   0.58137065  59.72523        1.0  0.5848119 0.19574092  193.78581  61.174362  2.733743   0.0017392635    0.01273974  180.79242      0.2061251    0.081598796   -0.82693595 245.59169  30.92483 2452p302    2 2452p302w2o0057649e000   17       1          163          0     0       1  55239.54 55243.707  55241.62   16.85742   0.37278843           0,1,5,7 bright star core and wings,PSF-based diffraction spike,circular halo,geometric diffraction spike                                  
          3.1  0.85539734 1869.4556  621.0117  153.88611   0.19953826   0.18875189 17.362083        1.0  0.8209402 0.45505446  158.13007   17.71871 2.5431004  -0.0027557611   0.004135877  153.83632    0.009742515    -0.02344651     3.4157321 245.57642 30.934584 2452p302    1 2452p302w1o0040790e001   16       1           32          0     1       0 55418.074 55425.348  55421.71  17.032001   0.12302119                 5                                                                                    circular halo                                  
          3.2    31.28833 1873.5919 610.67773  149.62442   0.19999982   0.18929102 17.093536 0.99999994 0.50814843 0.52728194   153.1022  17.447983 2.5471241    0.002761066  0.0042323368   149.6612   -0.022679329   -0.047344174     3.7441268 245.58563 30.937717 2452p302    1 2452p302w1o0040811e001   16       1           32          0     1       0 55418.074 55425.348  55421.71  17.062494  0.124581605                 5                                                                                    circular halo                                  
          3.3   31.700836 1859.8809  627.9749  100.50985   0.29888934   0.28858218 17.288847        1.0  0.6272381 0.21392448  100.00768   17.65629 2.5404844    0.001693964   0.006407455  100.39897     -0.5740491   -0.008313555     3.1022563 245.57019 30.927288 2452p302    1 2452p302w1o0040742e001   16       1           32          0     1       0 55418.074 55425.348  55421.71  17.494478   0.18863446                 5                                                                                    circular halo                                  
