|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|   spread_model|dspread_model|   fluxiso|          xiso|          yiso|        sky|       ra|        dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                      flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|          float|        float|     float|         float|         float|      float|    float|      float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                    char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|               |             |          |              |              |       nMgy|      deg|        deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                                        |               |                |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|           null|         null|      null|          null|          null|       null|     null|       null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|                                    null|           null|            null|
         3.11   43.572884 1201.1179 1572.9458  99.190445   0.42608467   0.40545842  23.914017        1.0  0.7076164 0.44509548  93.925766  24.441036 2.5971208    -0.010803819   0.009342834   99.77155     -0.2646021    -0.24493931   8.4738245  140.2531  0.13567647 1406p000    1 1406p000w1o0041726e001   10       1           32          0     1       1 55514.066  55517.04  55515.55  17.508825    0.2670185                 5                            circular halo                                  
         3.12   44.020554 1186.7018 1555.3677 111.701965   0.37089166   0.35725856  23.473835        1.0  0.6431501 0.76721877    98.5389  23.987164 2.6028757     0.014704347   0.008316924  111.86621   -0.029224794    0.032257207    9.371234 140.26653  0.12466471 1406p000    1 1406p000w1o0038619e001   12       1           32          0     1       1 55514.066  55517.04  55515.55  17.379848    0.2316148                 5                            circular halo                                  
         3.13   48.347195 1208.8302 1540.7268  137.15486    0.2884157   0.27919745  22.189157        1.0 0.80889535   0.872703  116.22813  22.675856  2.600365      0.01011014  0.0061555165  137.19298   -0.008552636   -0.017049478    9.824118 140.27771  0.14156806 1406p000    1 1406p000w1o0032673e001   13       1           32          0     1       1 55514.066  55517.04  55515.55  17.156973   0.17720935                 5                            circular halo                                  
         3.14   50.490974 1206.0096 1539.1271   95.30601   0.41577297   0.40546933  22.464785  1.0000001  0.6148046 0.75277543  79.224655   22.95143 2.5974307    0.0013232827   0.008724777   95.30673  -0.0058965003    0.008713172    9.609062 140.27893  0.13941349 1406p000    1 1406p000w1o0038683e001   12       1           32          0     1       1 55514.066  55517.04  55515.55  17.552198   0.26082543                 5                            circular halo                                  
         3.15   51.725437 1220.0715 1550.1826   427.3837   0.09941929   0.09408385  23.687061        1.0 0.46490723  0.9836526  413.35315   24.19391 2.5983236    0.0013037324  0.0020575023  427.39713   0.0026074147   0.0013292547    9.200408 140.27048   0.1501548 1406p000    1 1406p000w1o0017798e001   12       1           32          0     1       1 55514.066  55517.04  55515.55 15.9229555   0.06023696                 5                            circular halo                                  
         3.16     56.1773 1210.2673 1576.1096  204.38272   0.20336016   0.19478592  23.055172 0.99999994 0.82838804 0.48828447  199.17654  23.561241 2.5986924    0.0059632063   0.004190635  204.44057    0.031139174    0.017674012   7.4080906 140.25067  0.14266536 1406p000    1 1406p000w1o0032678e001   12       1           32          0     1       1 55514.066  55517.04  55515.55   16.72389   0.12299881                 5                            circular halo                                  
         3.17    64.48758 1184.6096 1572.2037  224.60596   0.19424127   0.18241103   24.03977 0.99999994 0.92535526 0.45118967  206.61331   24.56519 2.6008923     0.008063436   0.003984577  224.56134   -0.062664755    0.005310396    7.056049 140.25366  0.12306639 1406p000    1 1406p000w1o0038613e001   11       1           32          0     1       1 55514.066  55517.04  55515.55  16.621447  0.116654076                 5                            circular halo                                  
          4.1   1.0397115  1202.359 1557.4551  460.14227   0.34681237   0.32429904   82.28937        1.0 0.48881075   0.726463  439.12976  84.385185 2.8359702    0.0032892227   0.006628139   460.0226  -0.0034902364   -0.009961982    16.33015 140.26492  0.13662471 1406p000    2 1406p000w2o0015706e001   12       1           32          0     1       1 55514.066  55517.04  55515.55   15.84277   0.19627781                 5                            circular halo                                  
          4.2   12.277638 1201.7561 1552.7876  242.93097    0.6219935   0.58095914   78.89797        1.0 0.62167966 0.73039407  214.83098  81.032455 2.8330317     0.017142415   0.013460485  242.94386    -0.03651928    -0.04080012   16.645369  140.2685  0.13616422 1406p000    2 1406p000w2o0044044e001   13       1           32          0     1       1 55514.066  55517.04  55515.55  16.536293   0.36586738                 5                            circular halo                                  
          4.3    12.39694 1206.6519 1559.1631  353.13257    0.4455119   0.41619852   82.56091        1.0 0.36134246  0.5818377  315.95538   84.70865  2.833096     0.009300411   0.009032868  353.00378  -0.0014160825    0.007927631   15.374385 140.26363   0.1399038 1406p000    2 1406p000w2o0038452e001   11       1           32          0     1       1 55514.066  55517.04  55515.55  16.130156   0.25862345                 5                            circular halo                                  
          4.4   12.644897 1201.4597 1561.6232  242.40204   0.65761524   0.60683215   83.78845        1.0  0.5176472   0.556182  213.94824   86.00916 2.8358238    0.0019214749   0.013007952  243.67793     0.35831052    -0.21336748   15.154364 140.26173  0.13593772 1406p000    2 1406p000w2o0044740e001   12       1           32          0     1       1 55514.066  55517.04  55515.55   16.53866   0.39141363                 5                            circular halo                                  
          4.5   14.108341 1205.3851 1552.8566  444.55716    0.3402396   0.32227316   78.99617  1.0000001 0.36818954   0.857944   411.1049    81.0953 2.8330877    0.0063180327  0.0067460034  444.52835    0.030927029  -0.0022890538   16.366379 140.26843  0.13893625 1406p000    2 1406p000w2o0015739e001   13       1           32          0     1       1 55514.066  55517.04  55515.55  15.880181    0.1950014                 5                            circular halo                                  
          4.6   15.436333 1197.1965 1555.6782  229.32518    0.6611571    0.6260821   79.49401  0.9999999  0.7912098 0.70480025  207.61664   81.65548 2.8340259    -0.012573898  0.0137184365  228.31879    -0.19847064      1.1374094   16.669985 140.26628  0.13268125 1406p000    2 1406p000w2o0038411e001   13       1           32          0     1       1 55514.066  55517.04  55515.55  16.598871    0.3926276                 5                            circular halo                                  
          4.7   21.841764 1210.5447 1556.8627  362.84775   0.43563917    0.4104261    82.3475        1.0 0.43094775  0.5996289  336.80615   84.44961  2.833244      0.00483799   0.008611021  362.78143   -0.002880283  -0.0048192553   15.045823 140.26538  0.14287746 1406p000    2 1406p000w2o0015788e001   12       1           32          0     1       1 55514.066  55517.04  55515.55  16.100689    0.2507716                 5                            circular halo                                  
          4.8    23.70887 1196.7638 1563.5093   266.4787   0.60610986   0.58041203   85.37782        1.0  0.5471546  0.6772676  239.40846    87.5509   2.83535     0.006668985    0.01215524    266.229     0.05523976  0.00072529056   14.354999  140.2603  0.13235064 1406p000    2 1406p000w2o0042507e001   10       1           32          0     1       1 55514.066  55517.04  55515.55  16.435844    0.3605563                 5                            circular halo                                  
          4.9   25.515242 1206.7142 1565.4912  381.30298    0.4174384   0.39569488   84.79022        1.0 0.55565333 0.58679396   353.1142  86.983604  2.835645     0.009508133   0.008574644  381.21512   -0.015604521    0.009357527   11.763141 140.25879  0.13995138 1406p000    2 1406p000w2o0031229e001   11       1           32          0     1       1 55514.066  55517.04  55515.55  16.046825   0.24553673                 5                            circular halo                                  
         4.10   27.242983 1209.2052 1549.7797    317.396   0.48137543   0.45220178   79.19258        1.0 0.42946202  0.8749798    302.529   81.27518 2.8328972    -0.012432635   0.009863635   317.3797    0.056518067    0.077013835   16.434546 140.27078  0.14185432 1406p000    2 1406p000w2o0031236e001   13       1           32          0     1       1 55514.066  55517.04  55515.55  16.245996   0.27674025                 5                            circular halo                                  
